alpha_2_code,alpha_3_code,numeric_code,subdivision_category_id,subdivision_code,language,language_alpha_3_code,subdivision_name,subdivision_name_local_variation,romanization_system
"SI","SVN","705","423","SI-204","sl","slv","Sveta Trojica v Slovenskih Goricah","",""
"SI","SVN","705","423","SI-205","sl","slv","Sveti Tomaž","",""
"SI","SVN","705","423","SI-206","sl","slv","Šmarješke Toplice","",""
"SI","SVN","705","423","SI-207","sl","slv","Gorje","",""
"SI","SVN","705","423","SI-208","sl","slv","Log-Dragomer","",""
"SI","SVN","705","423","SI-209","sl","slv","Rečica ob Savinji","",""
"SI","SVN","705","423","SI-210","sl","slv","Sveti Jurij v Slovenskih Goricah","",""
"SI","SVN","705","423","SI-211","sl","slv","Šentrupert","",""
"SI","SVN","705","423","SI-212","sl","slv","Mirna","",""
"SI","SVN","705","423","SI-213","sl","slv","Ankaran","Ancarano",""
"SK","SVK","703","250","SK-BC","sk","slk","Banskobystrický kraj","",""
"SK","SVK","703","250","SK-BL","sk","slk","Bratislavský kraj","",""
"SK","SVK","703","250","SK-KI","sk","slk","Košický kraj","",""
"SK","SVK","703","250","SK-NI","sk","slk","Nitriansky kraj","",""
"SK","SVK","703","250","SK-PV","sk","slk","Prešovský kraj","",""
"SK","SVK","703","250","SK-TA","sk","slk","Trnavský kraj","",""
"SK","SVK","703","250","SK-TC","sk","slk","Trenčiansky kraj","",""
"SK","SVK","703","250","SK-ZI","sk","slk","Žilinský kraj","",""
"SL","SLE","694","359","SL-W","en","eng","Western Area (Freetown)","",""
"SL","SLE","694","424","SL-E","en","eng","Eastern","",""
"SL","SLE","694","424","SL-N","en","eng","Northern","",""
"SL","SLE","694","424","SL-NW","en","eng","North Western","",""
"SL","SLE","694","424","SL-S","en","eng","Southern","",""
"SM","SMR","674","165","SM-01","it","ita","Acquaviva","",""
"SM","SMR","674","165","SM-02","it","ita","Chiesanuova","",""
"SM","SMR","674","165","SM-03","it","ita","Domagnano","",""
"SM","SMR","674","165","SM-04","it","ita","Faetano","",""
"SM","SMR","674","165","SM-05","it","ita","Fiorentino","",""
"SM","SMR","674","165","SM-06","it","ita","Borgo Maggiore","",""
"SM","SMR","674","165","SM-07","it","ita","San Marino","",""
"SM","SMR","674","165","SM-08","it","ita","Montegiardino","",""
"SM","SMR","674","165","SM-09","it","ita","Serravalle","",""
"SN","SEN","686","175","SN-DB","fr","fra","Diourbel","",""
"SN","SEN","686","175","SN-DK","fr","fra","Dakar","",""
"SN","SEN","686","175","SN-FK","fr","fra","Fatick","",""
"SN","SEN","686","175","SN-KA","fr","fra","Kaffrine","",""
"SN","SEN","686","175","SN-KD","fr","fra","Kolda","",""
"SN","SEN","686","175","SN-KE","fr","fra","Kédougou","",""
"SN","SEN","686","175","SN-KL","fr","fra","Kaolack","",""
"SN","SEN","686","175","SN-LG","fr","fra","Louga","",""
"SN","SEN","686","175","SN-MT","fr","fra","Matam","",""
"SN","SEN","686","175","SN-SE","fr","fra","Sédhiou","",""
"SN","SEN","686","175","SN-SL","fr","fra","Saint-Louis","",""
"SN","SEN","686","175","SN-TC","fr","fra","Tambacounda","",""
"SN","SEN","686","175","SN-TH","fr","fra","Thiès","",""
"SN","SEN","686","175","SN-ZG","fr","fra","Ziguinchor","",""
"SO","SOM","706","303","SO-AW","so","som","Awdal","",""
"SO","SOM","706","303","SO-BK","so","som","Bakool","",""
"SO","SOM","706","303","SO-BN","so","som","Banaadir","",""
"SO","SOM","706","303","SO-BR","so","som","Bari","",""
"SO","SOM","706","303","SO-BY","so","som","Bay","",""
"SO","SOM","706","303","SO-GA","so","som","Galguduud","",""
"SO","SOM","706","303","SO-GE","so","som","Gedo","",""
"SO","SOM","706","303","SO-HI","so","som","Hiiraan","",""
"SO","SOM","706","303","SO-JD","so","som","Jubbada Dhexe","",""
"SO","SOM","706","303","SO-JH","so","som","Jubbada Hoose","",""
"SO","SOM","706","303","SO-MU","so","som","Mudug","",""
"SO","SOM","706","303","SO-NU","so","som","Nugaal","",""
"SO","SOM","706","303","SO-SA","so","som","Sanaag","",""
"SO","SOM","706","303","SO-SD","so","som","Shabeellaha Dhexe","",""
"SO","SOM","706","303","SO-SH","so","som","Shabeellaha Hoose","",""
"SO","SOM","706","303","SO-SO","so","som","Sool","",""
"SO","SOM","706","303","SO-TO","so","som","Togdheer","",""
"SO","SOM","706","303","SO-WO","so","som","Woqooyi Galbeed","",""
"SR","SUR","740","123","SR-BR","nl","nld","Brokopondo","",""
"SR","SUR","740","123","SR-CM","nl","nld","Commewijne","",""
"SR","SUR","740","123","SR-CR","nl","nld","Coronie","",""
"SR","SUR","740","123","SR-MA","nl","nld","Marowijne","",""
"SR","SUR","740","123","SR-NI","nl","nld","Nickerie","",""
"SR","SUR","740","123","SR-PM","nl","nld","Paramaribo","",""
"SR","SUR","740","123","SR-PR","nl","nld","Para","",""
"SR","SUR","740","123","SR-SA","nl","nld","Saramacca","",""
"SR","SUR","740","123","SR-SI","nl","nld","Sipaliwini","",""
"SR","SUR","740","123","SR-WA","nl","nld","Wanica","",""
"SS","SSD","728","306","SS-BN","en","eng","Northern Bahr el Ghazal","",""
"SS","SSD","728","306","SS-BW","en","eng","Western Bahr el  Ghazal","",""
"SS","SSD","728","306","SS-EC","en","eng","Central Equatoria","",""
"SS","SSD","728","306","SS-EE","en","eng","Eastern Equatoria","",""
"SS","SSD","728","306","SS-EW","en","eng","Western Equatoria","",""
"SS","SSD","728","306","SS-JG","en","eng","Jonglei","",""
"SS","SSD","728","306","SS-LK","en","eng","Lakes","",""
"SS","SSD","728","306","SS-NU","en","eng","Upper Nile","",""
"SS","SSD","728","306","SS-UY","en","eng","Unity","",""
"SS","SSD","728","306","SS-WR","en","eng","Warrap","",""
"ST","STP","678","133","ST-P","pt","por","Príncipe","",""
"ST","STP","678","133","ST-S","pt","por","São Tomé","",""
"SV","SLV","222","379","SV-AH","es","spa","Ahuachapán","",""
"SV","SLV","222","379","SV-CA","es","spa","Cabañas","",""
"SV","SLV","222","379","SV-CH","es","spa","Chalatenango","",""
"SV","SLV","222","379","SV-CU","es","spa","Cuscatlán","",""
"SV","SLV","222","379","SV-LI","es","spa","La Libertad","",""
"SV","SLV","222","379","SV-MO","es","spa","Morazán","",""
"SV","SLV","222","379","SV-PA","es","spa","La Paz","",""
"SV","SLV","222","379","SV-SA","es","spa","Santa Ana","",""
"SV","SLV","222","379","SV-SM","es","spa","San Miguel","",""
"SV","SLV","222","379","SV-SO","es","spa","Sonsonate","",""
"SV","SLV","222","379","SV-SS","es","spa","San Salvador","",""
"SV","SLV","222","379","SV-SV","es","spa","San Vicente","",""
"SV","SLV","222","379","SV-UN","es","spa","La Unión","",""
"SV","SLV","222","379","SV-US","es","spa","Usulután","",""
"SY","SYR","760","251","SY-DI","ar","ara","Dimashq","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-DR","ar","ara","Dar'ā","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-DY","ar","ara","Dayr az Zawr","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-HA","ar","ara","Al Ḩasakah","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-HI","ar","ara","Ḩimş","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-HL","ar","ara","Ḩalab","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-HM","ar","ara","Ḩamāh","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-ID","ar","ara","Idlib","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-LA","ar","ara","Al Lādhiqīyah","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-QU","ar","ara","Al Qunayţirah","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-RA","ar","ara","Ar Raqqah","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-RD","ar","ara","Rīf Dimashq","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-SU","ar","ara","As Suwaydā'","","BGN/PCGN 1956"
"SY","SYR","760","251","SY-TA","ar","ara","Ţarţūs","","BGN/PCGN 1956"
"SZ","SWZ","748","166","SZ-HH","en","eng","Hhohho","",""
"SZ","SWZ","748","166","SZ-HH","ss","ssw","Hhohho","",""
"SZ","SWZ","748","166","SZ-LU","en","eng","Lubombo","",""
"SZ","SWZ","748","166","SZ-LU","ss","ssw","Lubombo","",""
"SZ","SWZ","748","166","SZ-MA","en","eng","Manzini","",""
"SZ","SWZ","748","166","SZ-MA","ss","ssw","Manzini","",""
"SZ","SWZ","748","166","SZ-SH","en","eng","Shiselweni","",""
"SZ","SWZ","748","166","SZ-SH","ss","ssw","Shiselweni","",""
"TD","TCD","148","380","TD-BA","ar","ara","Al Baţḩah","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-BA","fr","fra","Batha","",""
"TD","TCD","148","380","TD-BG","ar","ara","Baḩr al Ghazāl","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-BG","fr","fra","Bahr el Ghazal","",""
"TD","TCD","148","380","TD-BO","ar","ara","Būrkū","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-BO","fr","fra","Borkou","",""
"TD","TCD","148","380","TD-CB","ar","ara","Shārī Bāqirmī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-CB","fr","fra","Chari-Baguirmi","",""
"TD","TCD","148","380","TD-EE","fr","fra","Ennedi-Est","",""
"TD","TCD","148","380","TD-EO","fr","fra","Ennedi-Ouest","",""
"TD","TCD","148","380","TD-GR","ar","ara","Qīrā","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-GR","fr","fra","Guéra","",""
"TD","TCD","148","380","TD-HL","ar","ara","Ḩajjar Lamīs","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-HL","fr","fra","Hadjer Lamis","",""
"TD","TCD","148","380","TD-KA","ar","ara","Kānim","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-KA","fr","fra","Kanem","",""
"TD","TCD","148","380","TD-LC","ar","ara","Al Buḩayrah","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-LC","fr","fra","Lac","",""
"TD","TCD","148","380","TD-LO","ar","ara","Lūqūn al Gharbī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-LO","fr","fra","Logone-Occidental","",""
"TD","TCD","148","380","TD-LR","ar","ara","Lūqūn ash Sharqī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-LR","fr","fra","Logone-Oriental","",""
"TD","TCD","148","380","TD-MA","ar","ara","Māndūl","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-MA","fr","fra","Mandoul","",""
"TD","TCD","148","380","TD-MC","ar","ara","Shārī al Awsaţ","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-MC","fr","fra","Moyen-Chari","",""
"TD","TCD","148","380","TD-ME","ar","ara","Māyū Kībbī ash Sharqī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-ME","fr","fra","Mayo-Kebbi-Est","",""
"TD","TCD","148","380","TD-MO","ar","ara","Māyū Kībbī al Gharbī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-MO","fr","fra","Mayo-Kebbi-Ouest","",""
"TD","TCD","148","380","TD-ND","ar","ara","Madīnat Injamīnā","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-ND","fr","fra","Ville de Ndjamena","",""
"TD","TCD","148","380","TD-OD","ar","ara","Waddāy","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-OD","fr","fra","Ouaddaï","",""
"TD","TCD","148","380","TD-SA","ar","ara","Salāmāt","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-SA","fr","fra","Salamat","",""
"TD","TCD","148","380","TD-SI","ar","ara","Sīlā","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-SI","fr","fra","Sila","",""
"TD","TCD","148","380","TD-TA","ar","ara","Tānjilī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-TA","fr","fra","Tandjilé","",""
"TD","TCD","148","380","TD-TI","ar","ara","Tibastī","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-TI","fr","fra","Tibesti","",""
"TD","TCD","148","380","TD-WF","ar","ara","Wādī Fīrā","","BGN/PCGN 1956"
"TD","TCD","148","380","TD-WF","fr","fra","Wadi Fira","",""
"TG","TGO","768","252","TG-C","fr","fra","Centrale","",""
"TG","TGO","768","252","TG-K","fr","fra","Kara","",""
"TG","TGO","768","252","TG-M","fr","fra","Maritime (Région)","",""
"TG","TGO","768","252","TG-P","fr","fra","Plateaux","",""
"TG","TGO","768","252","TG-S","fr","fra","Savanes","",""
"TH","THA","764","134","TH-10","th","tha","Krung Thep Maha Nakhon","Bangkok","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-11","th","tha","Samut Prakan","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-12","th","tha","Nonthaburi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-13","th","tha","Pathum Thani","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-14","th","tha","Phra Nakhon Si Ayutthaya","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-15","th","tha","Ang Thong","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-16","th","tha","Lop Buri","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-17","th","tha","Sing Buri","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-18","th","tha","Chai Nat","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-19","th","tha","Saraburi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-20","th","tha","Chon Buri","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-21","th","tha","Rayong","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-22","th","tha","Chanthaburi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-23","th","tha","Trat","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-24","th","tha","Chachoengsao","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-25","th","tha","Prachin Buri","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-26","th","tha","Nakhon Nayok","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-27","th","tha","Sa Kaeo","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-30","th","tha","Nakhon Ratchasima","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-31","th","tha","Buri Ram","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-32","th","tha","Surin","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-33","th","tha","Si Sa Ket","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-34","th","tha","Ubon Ratchathani","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-35","th","tha","Yasothon","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-36","th","tha","Chaiyaphum","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-37","th","tha","Amnat Charoen","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-38","th","tha","Bueng Kan","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-39","th","tha","Nong Bua Lam Phu","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-40","th","tha","Khon Kaen","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-41","th","tha","Udon Thani","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-42","th","tha","Loei","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-43","th","tha","Nong Khai","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-44","th","tha","Maha Sarakham","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-45","th","tha","Roi Et","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-46","th","tha","Kalasin","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-47","th","tha","Sakon Nakhon","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-48","th","tha","Nakhon Phanom","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-49","th","tha","Mukdahan","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-50","th","tha","Chiang Mai","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-51","th","tha","Lamphun","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-52","th","tha","Lampang","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-53","th","tha","Uttaradit","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-54","th","tha","Phrae","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-55","th","tha","Nan","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-56","th","tha","Phayao","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-57","th","tha","Chiang Rai","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-58","th","tha","Mae Hong Son","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-60","th","tha","Nakhon Sawan","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-61","th","tha","Uthai Thani","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-62","th","tha","Kamphaeng Phet","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-63","th","tha","Tak","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-64","th","tha","Sukhothai","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-65","th","tha","Phitsanulok","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-66","th","tha","Phichit","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-67","th","tha","Phetchabun","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-70","th","tha","Ratchaburi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-71","th","tha","Kanchanaburi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-72","th","tha","Suphan Buri","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-73","th","tha","Nakhon Pathom","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-74","th","tha","Samut Sakhon","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-75","th","tha","Samut Songkhram","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-76","th","tha","Phetchaburi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-77","th","tha","Prachuap Khiri Khan","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-80","th","tha","Nakhon Si Thammarat","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-81","th","tha","Krabi","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-82","th","tha","Phangnga","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-83","th","tha","Phuket","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-84","th","tha","Surat Thani","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-85","th","tha","Ranong","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-86","th","tha","Chumphon","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-90","th","tha","Songkhla","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-91","th","tha","Satun","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-92","th","tha","Trang","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-93","th","tha","Phatthalung","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-94","th","tha","Pattani","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-95","th","tha","Yala","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
"TH","THA","764","291","TH-96","th","tha","Narathiwat","","National 2000 = ISO 11940-2:2007 = UN VIII/12 2002"
